subject,canonical,candidate,decision,confidence,review_source,binding_status,reason,fact_id
main/melee/it/kinds/itarwinglaser:itArwinglaser_UnkMotion5_Coll,itArwinglaser_UnkMotion5_Coll,itArwinglaser_Attached_Coll,normalize,0.75,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52abd5b6-9028-442c-a8b2-dc4eb955a986
main/melee/ty/toy:Toy_80307470,Toy_80307470,Toy_LoadPanelLabel,normalize,0.86,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:52ac7ba8-a54c-49a3-9221-9b5e6945a890
main/melee/gm/gmtou_1:fn_8019A86C,fn_8019A86C,gmTournament_UpdatePlayerSetup,normalize,0.79,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52ae3524-d0d4-48f2-8dc8-71832621fb3f
main/melee/lb/lb_0195:lb_80019900,lb_80019900,lb_PadAdvanceCadences,normalize,0.67,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52b0fc25-1635-4d1d-8b48-2ef31bc755e0
main/melee/it/kinds/itoctarock:it_802E5944,it_802E5944,itOctarock_ResetPreviousBonePosition,normalize,0.79,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:52c13bc9-9796-4e9b-8670-f37fb3c205a5
main/melee/mp/mpisland:mpIsland_8005ACE8,mpIsland_8005ACE8,mpIslandGetFloorEndpoints,normalize,0.82,audit-4,function_binding_required,source explicitly states this candidate,fact:52c5df76-32dc-4ab6-88d6-ca8da4ef02c1
main/melee/it/kinds/itleadead:it_802E8F24,it_802E8F24,itLeadead_EnterWait,ambiguous,0.76,audit-3,function_binding_required,Original statement gives unresolved competing identifier candidates.,fact:52c64457-db2c-4f55-bbbf-71456b067695
main/melee/it/kinds/itlinkbomb:itLinkbomb_UnkMotion1_Anim,itLinkbomb_UnkMotion1_Anim,itLinkbomb_Fall_Anim,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52d07087-9327-4c53-b20c-e1092422c60a
main/melee/gr/grzebes:grZebes_801DA3E8,grZebes_801DA3E8,grZebes_ResetAcidSplashCount,normalize,0.84,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52da93ba-c2eb-4203-a40a-961428b713c1
main/melee/it/kinds/itoctarockstone:itOctarockstone_802E883C,itOctarockstone_802E883C,itOctarockstone_UnkMotion0,normalize,0.86,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52dbc117-c69a-408e-811d-b8652bfd7699
main/MetroTRK/msgbuf:.bss,.bss,gTRKMsgBufs,not_symbol,0.99,audit-1,non_function_binding_required,"This fact names a data section or translation unit, not a symbol binding.",fact:52e49495-a319-4e0b-b4c7-487e8d41aa8c
main/melee/ft/kinds/ftSeak/ftseakspecialhi:ftSk_SpecialHi_80112F48,ftSk_SpecialHi_80112F48,ftSk_SpecialHi_CreateVanishItem,normalize,0.88,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:52f06c5d-46a2-445d-9eb4-dfed2b653ad6
main/melee/it/itzako:it_8027CE44,it_8027CE44,itZako_Defeated,normalize,0.74,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:52f71477-2a04-4bf4-b309-1f0c4359db6e
main/melee/mn/mndeflicker:mnDeflicker_8024A4BC,mnDeflicker_8024A4BC,mnDeflicker_CreateScreen,normalize,0.86,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:52f73e5e-0e59-46e0-93d8-867c2eea272f
main/melee/it/kinds/itsuikun:itSuikun_UnkMotion0_Anim,itSuikun_UnkMotion0_Anim,itSuikun_Blizzard_Anim,normalize,0.8,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:52f99d82-c215-486c-82b1-1a2c42a60b74
main/melee/gm/gmstamina:gm_801B9600,gm_801B9600,gmStamina_CountRemainingCompetitors,ambiguous,0.68,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:52fc430b-bdef-4277-8401-19ea38c54467
main/melee/it/kinds/ittarucann:it_80295ED4,it_80295ED4,itTarucann_OnFighterEntered,ambiguous,0.75,audit-4,function_binding_required,source gives multiple unresolved candidate identifiers,fact:52fefadd-53a4-4bb7-9206-8df908146471
main/melee/gm/gm_16AE:gm_8016B774,gm_8016B774,gm_GetMatchResultData,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:530c0753-d549-4c49-b1b5-2bcb7add349d
main/melee/gr/grcorneria:grCorneria_801DD508,grCorneria_801DD508,grCorneria_OnStart,normalize,0.95,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:5314bca4-6139-48fa-bdf5-ded1ffa93e46
main/melee/pl/plbonuslib:pl_80040B3C,pl_80040B3C,pl_GetTotalDamageDealt,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:531752e1-1c5f-4a07-8a18-3b52a4e986a0
main/melee/gm/gmmain_lib:gmMainLib_8015CFB4,gmMainLib_8015CFB4,gmMainLib_GetFighterVsMatchCount,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:531aa6e4-4e92-424b-9870-7375632bfd33
main/melee/it/itgroundcoll:it_8026DDFC,it_8026DDFC,itCheckDestroyOnLanding,normalize,0.76,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:5322213b-4b54-42c2-a3ab-2f9db75a7fda
main/melee/it/kinds/itbombhei:itBombhei_UnkMotion6_Phys,itBombhei_UnkMotion6_Phys,itBombhei_ArmedFall_Phys,normalize,0.79,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:53349fb3-395b-4e56-bb5d-8ab995cb5908
main/melee/gm/gm_186E:fn_80187494,fn_80187494,gm_Scene_IntroAllstar_CameraCallback,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53379315-f01a-41b8-8338-752e26508236
main/melee/ft/kinds/ftMasterHand/ftmasterhandslap:ftMh_MS_349_80151CA8,ftMh_MS_349_80151CA8,ftMh_WalkShoot_Enter,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:533ab9de-77a5-4a80-8ef7-330dc8b81ccf
main/melee/gr/gronett:grOnett_801E41B0,grOnett_801E41B0,grOnett_ClearCarInitGate,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:5340edea-8bdc-4efd-b202-9e0446a9622a
main/melee/gm/gm_1601:gm_801631CC,gm_801631CC,gm_GetHomerunHighscore,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:534fcd94-2970-4f2c-ad68-4413716c75c8
main/sysdolphin/baselib/hsd_393C:.bss,.bss,,ambiguous,0.72,extract-4,non_function_binding_required,two candidate names,fact:5366c0ce-4c86-41b3-b400-cd0e13b1b664
main/melee/gm/gmresultplayer:fn_80179350,fn_80179350,gmResultPlayer_OnFrame,normalize,0.74,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:537deece-f43d-4f9f-8b26-65db8e845dfc
main/melee/ft/fighter:Fighter_UnkIncrementCounters_8006ABEC,Fighter_UnkIncrementCounters_8006ABEC,Fighter_UpdateInputCounters,normalize,0.72,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:537f21ca-50d1-4afb-9236-08703582adb2
main/melee/it/kinds/ittincle:itTincle_UnkMotion8_Anim,itTincle_UnkMotion8_Anim,itTincle_Fall_Anim,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:538279ec-c8fe-4482-b38d-e75d1b28afda
main/melee/it/kinds/ithitodeman:it_802D4FFC,it_802D4FFC,itHitodeman_Logic43_Anim,normalize,0.8,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:53920694-83ef-43ae-b65b-ea75ed211c90
main/melee/gm/gmmain_lib:gmMainLib_8015D0F4,gmMainLib_8015D0F4,gmMainLib_HasCompletedClassic,normalize,0.82,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:539216c0-3c72-4865-8b4f-d5569c628972
main/melee/gm/gm_16A2:gm_8016A9E8,gm_8016A9E8,gm_PrependCharacterCostumeEntry,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:5397701f-f402-43ce-85eb-1a225974233e
main/melee/it/kinds/ityoshieggthrow:it_802B2F88,it_802B2F88,it_2725_Logic43_ShieldBounced,normalize,0.9,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53a0f633-16a2-4d41-a686-fdc1f1becb88
main/melee/it/kinds/itpatapata:it_802E05A0,it_802E05A0,itPatapata_Logic4_Spawned,normalize,0.94,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:53a28cbd-f676-4303-8210-fe81a7a902e8
main/melee/gr/groldpupupu:grOldPupupu_80210888,grOldPupupu_80210888,grOldPupupu_OnStart,normalize,0.96,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:53a31b21-ad22-4412-ba16-857cc264bd7e
main/melee/it/kinds/itkyasarinegg:it_2725_Logic28_DmgDealt,it_2725_Logic28_DmgDealt,itKyasarinEgg_Logic28_DmgDealt,normalize,0.9,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:53b4d82b-3531-4f2a-874c-1ed9a47f2d80
main/melee/mp/mplib:mpLib_80053ECC_Floor,mpLib_80053ECC_Floor,mpFloorGetLeftEdgePos,normalize,0.82,audit-4,function_binding_required,source explicitly states this candidate,fact:53bbf306-f29c-4502-9819-8bfbc83c032d
main/melee/it/kinds/itpatapata:itPatapata_UnkMotion4_Anim,itPatapata_UnkMotion4_Anim,itPatapata_LoseWings_Anim,normalize,0.67,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53bf0f0f-e7ce-438e-a183-af7fee8ae205
main/melee/gm/gm_16AE:fn_8016B88C,fn_8016B88C,gm_DisableHUD,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53c01ba6-094f-4ad3-b305-bd1ea4876d0b
main/melee/gm/gmstaffroll:gm_801AA644,gm_801AA644,gmStaffRoll_IsAllStarUnlocked,normalize,0.87,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:53c3a85c-3fe0-43ef-8188-220cc8fb1633
main/melee/if/ifstock:fn_802F9410,fn_802F9410,,ambiguous,0.69,audit-2,function_binding_required,Competing explicit names are unresolved.,fact:53c787a5-ead3-4edb-8d1e-1cd47d244c3f
main/melee/it/kinds/ittaru:it_80288194,it_80288194,itTaru_EnterRollingFromSlope,normalize,0.9,audit-4,function_binding_required,source explicitly states this candidate,fact:53cff961-3729-4094-b23b-89112adb6dc4
main/melee/ft/kinds/ftCommon/ftCo_Shouldered:ftCo_8009C5A4,ftCo_8009C5A4,ftCo_Shouldered_Enter,normalize,0.84,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:53d1f131-e022-4707-a498-57bcfb7eab60
main/melee/it/kinds/ityaku:it_802E6AEC,it_802E6AEC,itYaku_Spawn,normalize,0.72,audit-4,function_binding_required,source explicitly states this candidate,fact:53d70078-0bc7-46d4-a14d-de543f06de19
main/melee/if/textlib:un_80302DF0,un_80302DF0,DevMenu_GetCurrent,normalize,0.73,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:53d8314a-d025-4f45-b107-d8cb397e2d75
main/melee/it/items/itcoin:it_802F2094,it_802F2094,,ambiguous,0.79,audit-2,inactive_subject,"Subject identity is inactive, so its naming target is not current.",fact:53d8b31e-87ee-4c79-87e1-3b2fa77ad0e4
main/melee/gr/grcastle:grCastle_801CEF04,grCastle_801CEF04,grCastle_SwitchGeometryProc,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53e25762-cc47-4691-bdd0-012f50346414
main/melee/ft/kinds/ftKirby/ftkirbyspecialzelda:ftKb_SpecialNSk_80105F3C,ftKb_SpecialNSk_80105F3C,ftKb_ZdSpecialAirN_AirToGround,normalize,0.92,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:53e33394-1f9a-4da4-aaec-1868be51c6c1
main/melee/ft/kinds/ftPikachu/ftpikachuspeciallw:ftPk_SpecialLw_ChangeMotion_Unk00,ftPk_SpecialLw_ChangeMotion_Unk00,ftPk_SpecialAirLwStart_AirToGround,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53f07d0b-1496-41af-ad2b-3a2a775e56d1
main/melee/gm/gmcamera:gmCamera_801A3048,gmCamera_801A3048,gmCamera_SetVsCamState,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53f1193f-3250-4550-be5c-5e9664b43177
main/melee/gr/grbigblue:grBigBlue_801E6884,grBigBlue_801E6884,grBigBlue_Cars_GObjProc,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:53fc12e8-c621-426d-9cbf-56df422ef157
main/melee/gm/gm_16A2:gm_801694A0,gm_801694A0,gm_GetRemainingEnemyCount,normalize,0.81,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:53ff7e74-3604-476e-89ff-2bb303fea22b
main/melee/gr/grgreatbay:grGreatBay_801F42D4,grGreatBay_801F42D4,grGreatBay_OnStart,normalize,0.98,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:5400757a-90fb-4154-8273-18c4d072c71c
main/melee/gr/grinishie2:grInishie2_801FD4F0,grInishie2_801FD4F0,grInishie2_Birdo_Init,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:54076ef2-36e4-4061-8711-450e38ea1654
main/melee/lb/lb_00F9:.rodata,.rodata,lbDynamics_DownVectors,normalize,0.7,extract-4,non_function_binding_required,single proposed identifier,fact:54082c00-bdb7-46a2-8a32-48d059b343bf
main/melee/gr/ground:Ground_801C5AA4,Ground_801C5AA4,Ground_SetBGMAlt,normalize,0.75,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:540d5ba3-17d5-4c82-96fc-3a4397b98e16
main/melee/gr/grtmars:grTMars_802221D0,grTMars_802221D0,grTMars_OnCheckShadowRender,normalize,0.97,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:54176a54-8ffd-4cae-a24e-442c466fa936
main/melee/ft/kinds/ftPeach/ftpeach:ftPe_Init_8011B93C,ftPe_Init_8011B93C,Peach_RemoveDress,ambiguous,0.64,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:541d3cca-1596-403e-a021-416864bd3eb2
main/melee/gr/granime:grAnime_801C69FC,grAnime_801C69FC,grAnime_JObjSortAnim,normalize,0.94,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:541dc73e-32e4-465c-830a-732531e24fec
main/melee/it/kinds/itwhitebea:it_802E4980,it_802E4980,itWhitebea_DeadFall,normalize,0.72,audit-4,function_binding_required,source explicitly states this candidate,fact:542e9e06-905b-4974-9b8c-8835d4f95b3f
main/melee/mp/mpisland:mpIsland_8005AC14,mpIsland_8005AC14,mpIsland_GetFloorIslandOnVerticalSegment,normalize,0.58,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:54362c57-8461-4532-8609-41f98395b424
main/melee/ft/kinds/ftPikachu/ftpikachuspecials:ftPk_SpecialS_ChangeMotion_Unk00,ftPk_SpecialS_ChangeMotion_Unk00,ftPk_SpecialSStart_GroundToAir,normalize,0.89,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:543ed0f6-f12b-4a8d-8e9d-e07c93516f21
main/melee/it/item:Item_8026A848,Item_8026A848,Item_ClearFighterItemReference,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:543fa5e6-5e24-4bdc-9e23-029c37f99a7d
main/melee/it/kinds/itsamusgrapple:fn_802B8B54,fn_802B8B54,itSamusgrapple_UnkMotion7_Update,normalize,0.76,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:545f35fc-7815-4f87-b30f-d7fbd7f9efd9
main/melee/cm/camera:Camera_80030DE4,Camera_80030DE4,Camera_SetTranslation,normalize,0.88,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:54637f1a-97e1-47a7-bc58-b02ddc7df2a0
main/melee/ft/kinds/ftCommon/ftCo_0A01:ftCo_800A648C,ftCo_800A648C,ftCo_CpuFindClosestSpecialItemTarget,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:54710b32-06fa-4587-8abd-53aedf5084fb
main/melee/ft/ftaction:ftAction_800711DC,ftAction_800711DC,ftAction_SkipGFXSpawn,normalize,0.92,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:5471a057-7d97-4c27-b979-53ce29882bca
main/melee/gm/gm_16AE:gm_8016C6C0,gm_8016C6C0,gm_GetFighterStanding,normalize,0.67,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:5472bafb-f433-4fc9-8e17-fafd0343da7b
main/melee/lb/lbarchive:lbArchive_80016EFC,lbArchive_80016EFC,lbArchive_FreeArchive,normalize,0.8,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:54737850-04a5-4c58-9151-b4544f4d71e3
main/melee/gm/gm_16AE:fn_8016E5C0,fn_8016E5C0,gm_ShouldUseAlternateStageMusic,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:5478255d-05ef-44c4-97e8-dc393bad5e9e
main/melee/gr/groldyoshi:grOldYoshi_8020F080,grOldYoshi_8020F080,stageGuest_Callback1,normalize,0.76,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:5483dc87-9076-4143-ae44-b073daabc185
main/melee/it/kinds/itdosei:itDosei_UnkMotion1_Anim,itDosei_UnkMotion1_Anim,itDosei_Walk_Anim,normalize,0.97,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:5488876d-543c-4e05-b6db-d3efcc3ae271
main/melee/gr/grflatzone:grFlatzone_802173D4,grFlatzone_802173D4,grFlatzone_GObj1_OnInit,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:548e4eb6-3f5c-4e81-bf9f-b4375f13f754
main/melee/gm/gmadventure:gm_801B4684,gm_801B4684,gm_Scene_AdventureMarioPeachFight_OnExit,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:5497f1ad-a4b3-4261-b691-9804b00f5ecf
main/melee/gm/gm_16A2:gm_80169384,gm_80169384,gm_GetUnspawnedEnemyCount,normalize,0.79,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:54ac9ed0-3b57-46e2-b86f-81721b1e9108
