id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,matched_in
fact:60147230-792d-4dd5-a60d-3bfcb320bac1,target:function:main/melee/gm/gmtou_0:fn_80195CCC,,data_flow,"Reads cursor, page, and active-entrant coordinates from `lbl_804799B8`; reads the number and occupancy of persistent names through `GetNameCount` and `GetNameText`; and reads the tournament entrant count and assignments from `gm_GetTournamentData`. It computes each candidate name as `cursor + page * 4`, writes that index to the current entrant's `x9` preview/selection field, invokes `fn_80190ABC` to refresh affected interface elements, and writes 0xC on successful confirmation or 0xE on cancellation to the caller-owned state word.","Every stage of this flow is explicit in the matched body: menu bytes x2/x3 select the entrant, x5/x6 form the saved-name index, the name APIs bound and validate that index, tournament data supplies the duplicate scan domain, and the resulting index and state codes are written to their downstream consumers.",0.99,2026-09-02T14:00:52.076Z,fn_80195CCC,main/melee/gm/gmtou_0:fn_80195CCC,main/melee/gm/gmtou_0,function,current,,,,value
fact:60533dcb-7de4-45a0-8f8a-d72bd5357f6a,target:function:main/melee/it/kinds/itmball:itMball_OnAccessory,,inferred_type,Item accessory callback with signature `void(Item_GObj* item_gobj)`; it operates on the `Item` owned by the supplied game object.,"The matched definition returns `void`, accepts one `Item_GObj*`, immediately resolves it through `GET_ITEM`, and is named as the Poké Ball's `OnAccessory` callback.",0.99,2026-09-02T01:09:09.716Z,itMball_OnAccessory,main/melee/it/kinds/itmball:itMball_OnAccessory,main/melee/it/kinds/itmball,function,current,,,,rationale
fact:615b41e2-1ba8-47e4-b009-8d0d8bbf0501,target:function:main/melee/ft/ft_0892:ft_800898C0,,game_mapping,"Maps ordinary and special taunt bookkeeping to a match-end performance-bonus condition. In particular, it includes Fox and Falco's once-per-match Corneria Star Fox Smash Taunt and causes qualifying fighters to receive internal bonus decision 0x8B; the available evidence does not conclusively recover that decision's displayed bonus name.","The code identifies the delegated 0x72 action as special AppealS usage, and the surrounding input gate shows that action is stage-specific and globally limited after use. The match-end caller turns the predicate into bonus decision 0x8B. This grounds the function in both taunts and bonuses without assigning an unsupported display name to the internal decision.",0.96,2026-09-02T08:08:44.968Z,ft_800898C0,main/melee/ft/ft_0892:ft_800898C0,main/melee/ft/ft_0892,function,current,,,,rationale
fact:63517f0d-03c6-4912-aac9-90a331d8866c,target:function:main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin:ftKb_PrSpecialN_Anim,,purpose,Advances the animation-side bookkeeping for Kirby's airborne continuation of copied Rollout's direction-change state: it updates the rolling presentation each frame and completes the reversal when the turn countdown expires.,"The target advances scaling and roll orientation, decrements a move-state countdown, and negates the stored horizontal direction when the countdown reaches zero. Its companion physics applies aerial momentum and falling, its collision callback changes to the grounded turn state upon landing, and the byte-identical Jigglypuff counterpart is explicitly named as the airborne start-turn animation callback.",0.98,2026-09-02T01:26:22.341Z,ftKb_PrSpecialN_Anim,main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin:ftKb_PrSpecialN_Anim,main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin,function,current,,,,rationale
fact:63837a71-432c-4966-8768-b8d87c2e66ab,target:function:main/melee/gr/grbattle:grBattle_GObj5_Callback1,,game_mapping,Implements an inactive Boolean hook for Battlefield ground object 5: this part of Battlefield's ground-object logic never reports the callback condition as active.,The function is registered specifically in the GObj5 entry of the Gr_Kind_Battle stage's callback table and always returns false. The stage reference identifies the corresponding game stage as Battlefield; the exact semantic name of the callback condition remains unrecovered.,0.94,2026-09-02T00:55:06.226Z,grBattle_GObj5_Callback1,main/melee/gr/grbattle:grBattle_GObj5_Callback1,main/melee/gr/grbattle,function,current,,,,rationale
fact:63ac7123-0400-4abb-b7af-7ce634cc04dc,target:function:main/melee/ft/kinds/ftCommon/ftCo_CaptureDamageKoopa:ftCo_CaptureDamageKoopa_Coll,,purpose,"Provides the deliberately inactive collision-phase callback for the grounded CaptureDamageKoopa victim state, allowing that state to have a valid callback entry without applying collision-specific processing.","The current complete definition is empty and named as the Coll member of the grounded state family. The surrounding entry and animation functions perform the active state work, demonstrating that this callback exists without local collision processing.",0.98,2026-09-04T18:58:55.305Z,ftCo_CaptureDamageKoopa_Coll,main/melee/ft/kinds/ftCommon/ftCo_CaptureDamageKoopa:ftCo_CaptureDamageKoopa_Coll,main/melee/ft/kinds/ftCommon/ftCo_CaptureDamageKoopa,function,current,,,,rationale
fact:657a9c98-9936-4f06-b4a2-20d10d7b0236,target:data:main/melee/ef/efasync:.data,,data_flow,"For effect dispatch, `gfx_id` selects a destination from the compiler-generated switch tables and transfers control to the corresponding effect-construction case. For resource loading, an effect-bank index selects `efAsync_DatEntries[index]`; its filename is sent to the asynchronous DVD request or preload-aware synchronous archive loader, and its exported-symbol name is used to resolve the particle data table. The resolved particle-bank pointers are supplied to particle initialization, while the synchronous path writes a resolved data address back into the selected entry's third field.","The current dispatch source still routes `gfx_id` through a switch. The current catalog and loader bodies show the selected filename and exported-symbol name flowing through DVD or archive loading, symbol resolution, particle-bank initialization, and the synchronous cache assignment.",0.98,2026-09-04T01:26:14.257Z,.data,main/melee/ef/efasync:.data,main/melee/ef/efasync,data,current,,,,value
fact:66126876-44bd-4d96-a904-1d3e7822bc71,target:function:main/melee/ft/kinds/ftSandbag/ftsandbag:ftSb_Init_OnKnockbackEnter,,purpose,Provides Sandbag's character-specific knockback-entry hook while intentionally performing no additional work when that boundary is reached.,The complete matched definition is explicitly named as Sandbag's knockback-entry hook and has an empty body. This establishes both its interface role and the deliberate absence of character-specific handling.,0.98,2026-09-02T01:34:10.304Z,ftSb_Init_OnKnockbackEnter,main/melee/ft/kinds/ftSandbag/ftsandbag:ftSb_Init_OnKnockbackEnter,main/melee/ft/kinds/ftSandbag/ftsandbag,function,current,,,,rationale
fact:67253f42-6843-42c0-bf13-846052fdbafd,target:data:main/melee/gm/gmtou_0:.sdata,,purpose,"Provides the small literal storage used to identify Tournament Mode setup archives, including the `GmTou1p` and `GmTou2p` archive names consumed when the setup scene is entered.","The accepted reconstruction distinguishes these two short archive names as retained literals, and the current OnEnter body continues to consume the first directly in its archive-loading sequence.",0.84,2026-09-04T19:44:04.400Z,.sdata,main/melee/gm/gmtou_0:.sdata,main/melee/gm/gmtou_0,data,current,,,,rationale
fact:68f287f4-1320-4a08-ab43-6f8a3c474c75,target:function:main/melee/it/it_26B1:it_8026BD84,,game_mapping,"Participates in the terminal ground-slide behavior of Ice Shot by marking the ice projectile when it slows below its configured cutoff, just before the projectile stops and enters its shrinking state. The exact engine-wide meaning of xDCD_flag.b4 is not yet established.",The climbers-ice routine invokes this setter in its low-speed stopping branch and then resets velocity and enters the state whose animation callback shrinks the projectile. SmashWiki independently describes Ice Shot as a ground-sliding ice block that shrinks during travel; the code does not expose enough consumers of b4 to assign the bit a narrower semantic name.,0.93,2026-09-02T07:11:15.315Z,it_8026BD84,main/melee/it/it_26B1:it_8026BD84,main/melee/it/it_26B1,function,current,,,,rationale
fact:6b2e7c82-d879-4a6a-86d8-ebba033338a4,target:function:main/sysdolphin/baselib/class:hsdForgetClassLibrary,,data_flow,"The nullable `library_name` input is normalized to `sysdolphin_base_library`, then compared with the root descriptor's library name after reading the root initialized flag. A root-library request clears `current_hash` and sends `hsdClass` into recursive teardown. Any other name is passed into a scan of the root's direct child list; matching child descriptors and all of their descendants have their callbacks invoked, hierarchy links removed, and initialized flags cleared.","The current implementation preserves the complete selector and teardown flow: it normalizes the input name, checks the root descriptor, invalidates the hash for root teardown, or scans direct children by library name before recursively mutating each selected subtree.",0.99,2026-09-04T21:27:55.464Z,hsdForgetClassLibrary,main/sysdolphin/baselib/class:hsdForgetClassLibrary,main/sysdolphin/baselib/class,function,current,,,,value
fact:6b51d54c-8543-43f9-a6f8-0f1621e8e18c,target:function:main/melee/ft/kinds/ftCommon/ftCo_ThrownKoopa:ftCo_ThrownKoopaF_Anim,,purpose,"Serves as the deliberately empty animation-update callback for the victim's grounded forward Koopa-throw action state, providing the state callback slot without adding per-frame animation logic.","The current source shows an empty function named as the `Anim` callback for `ThrownKoopaF`, immediately followed by that state's IASA, Phys, and Coll callbacks. This establishes both its callback slot and its lack of local animation handling.",0.98,2026-09-04T19:05:38.504Z,ftCo_ThrownKoopaF_Anim,main/melee/ft/kinds/ftCommon/ftCo_ThrownKoopa:ftCo_ThrownKoopaF_Anim,main/melee/ft/kinds/ftCommon/ftCo_ThrownKoopa,function,current,,,,rationale
fact:6c5e32a4-d766-426e-808b-572640401c7e,target:function:main/melee/it/kinds/itnokonoko:itNokonoko_Logic3_DmgReceived,,data_flow,"Obtains the Item from gobj and the Nokonoko special attributes from its article data, copies facing_dir into init_facing_dir, and replaces xC9C with the integer result of adding it_8027CBFC(gobj) to its previous value through floating-point arithmetic. It then reads msid and compares the updated xC9C with da->x0->x0 before forwarding gobj to exactly one of it_802DD78C, it_802DCFBC, or it_802DCCCC.","Every source, field read, mutation, comparison, and downstream consumer in the claim is explicit in the matched body. The unknown semantic name of it_8027CBFC and the destination helpers is deliberately left unstated.",0.99,2026-09-02T03:58:52.768Z,itNokonoko_Logic3_DmgReceived,main/melee/it/kinds/itnokonoko:itNokonoko_Logic3_DmgReceived,main/melee/it/kinds/itnokonoko,function,current,,,,rationale
fact:6e1083cc-0e22-4295-9fbc-d82bad23c51e,target:function:main/melee/it/kinds/itleadead:itLeadead_UnkMotion12_Phys,,game_mapping,"Implements item gravity during airborne portions of two ReDead motion states, causing the enemy's vertical speed to accelerate downward until its collision and state callbacks handle contact with the stage.","The matched code directly applies the standard item fall-acceleration attribute only while Leadead is airborne, and the paired collision callback handles subsequent terrain contact. The ReDead documentation identifies the Leadead actor's gameplay counterpart, but the available evidence does not justify assigning a more specific semantic action name to states 11 or 12.",0.94,2026-09-02T03:15:34.387Z,itLeadead_UnkMotion12_Phys,main/melee/it/kinds/itleadead:itLeadead_UnkMotion12_Phys,main/melee/it/kinds/itleadead,function,current,,,,rationale
fact:6eb28fed-64e3-4a31-b688-b215d3dabd53,target:function:main/melee/if/soundtest:un_802FF7DC,,purpose,"Loads the Sound Test DAT resource, resolves its exported data table, and publishes selected table entries into persistent Sound Test state for later menu and playback use.","The current straight-line loader passes the stored filename and symbol name to `lbArchive_LoadSymbols`, then copies six resolved entries into the subsystem data structure.",0.98,2026-09-04T20:22:41.535Z,un_802FF7DC,main/melee/if/soundtest:un_802FF7DC,main/melee/if/soundtest,function,current,,,,rationale
fact:6fafc1e4-e5f4-43c2-940a-14a5b315c569,target:function:main/dolphin/gx/GXTexture:GXSetTlutRegionCallback,,game_mapping,"Realizes GX's configurable TLUT-region selection mechanism: a renderer can choose which texture-memory region backs each logical palette name when color-indexed texture palettes are loaded, while the GX default callback supplies the normal startup policy.","GXLoadTlut delegates each logical TLUT name to the registered callback and uses the selected region for the hardware palette load. The initialization routine installs a default callback, while this setter allows that allocation policy to be replaced.",0.97,2026-09-02T00:28:54.674Z,GXSetTlutRegionCallback,main/dolphin/gx/GXTexture:GXSetTlutRegionCallback,main/dolphin/gx/GXTexture,function,current,,,,rationale
