id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,shape,candidate,evidence_count,flags
fact:1f6a6fd8-8a7d-4812-8ce8-2072bfbee3ce,target:function:main/melee/ft/kinds/ftCommon/ftCo_Damage:ftCo_8008DCE0,,inferred_name,"A plausible original-style name is `ftCo_Damage_Enter`, or a similarly broad common damage-state initialization name.",The function is the shared operation that enters and configures ordinary and specialized common damage motions rather than a phase callback.,0.84,2026-09-04T19:04:35.535Z,ftCo_8008DCE0,main/melee/ft/kinds/ftCommon/ftCo_Damage:ftCo_8008DCE0,main/melee/ft/kinds/ftCommon/ftCo_Damage,function,current,,,,prose_or_other,,2,possible_alternatives_review
fact:1f6b5450-543d-4670-a739-cc305486b49b,target:function:main/melee/it/kinds/itklap:it_802E1E94,,inferred_name,A plausible original-style name is `itKlap_DamageFall`.,"The function is Klap-specific, is called directly by the Logic10 damage-received callback, and enters an airborne state whose physics applies gravity and randomized tumbling. `DamageFall` describes that demonstrated role and follows the unit's `itKlap_` naming convention, although no retained symbol establishes the exact original name.",0.69,2026-09-02T06:24:17.209Z,it_802E1E94,main/melee/it/kinds/itklap:it_802E1E94,main/melee/it/kinds/itklap,function,current,,,,prose_or_other,,1,
fact:1f7583d0-3988-4ff5-b4ba-b4f9ac4033f5,target:function:main/melee/it/kinds/itbox:itBox_UnkMotion6_Coll,,inferred_name,"A plausible original-style semantic name is `itBox_OpenEmpty_Coll`, identifying it as the collision callback for the Box's empty-opening state.","The current state table assigns the function to state 6's collision slot, and the current empty-opening routine enters state 6, supporting the moderate-confidence semantic inference.",0.76,2026-09-04T23:17:32.429Z,itBox_UnkMotion6_Coll,main/melee/it/kinds/itbox:itBox_UnkMotion6_Coll,main/melee/it/kinds/itbox,function,current,,,,prose_or_other,,2,
fact:1f84cc4a-a411-4981-8c80-b751001b46f6,target:function:main/melee/gr/grtlink:grTLink_80221BFC,,inferred_name,Likely `stageGObj1_Callback3`.,The current Marth Target Test controller still declares `stageGObj1_Callback3` and installs it in the corresponding row-1 fourth slot. Its current empty definition matches the Link target's position and implementation.,0.97,2026-09-04T20:15:26.798Z,grTLink_80221BFC,main/melee/gr/grtlink:grTLink_80221BFC,main/melee/gr/grtlink,function,current,,,,prose_or_other,,3,
fact:1f9c3432-aee0-428f-8d3d-acdaf81cac40,target:function:main/melee/ft/kinds/ftCommon/ftCo_HammerFall:ftCo_800C5CD4,,inferred_name,Likely `ftCo_HammerFall_CheckInput`.,"The target is a Boolean input-and-entry gate that invokes the HammerFall initializer and reports whether the transition occurred. At the current head, `ftCo_Jump_CheckInput` remains a closely analogous common-fighter wrapper, including delegation to Hammer-specific handling, while `ftCo_Turn_CheckInput` supplies the same established suffix convention.",0.91,2026-09-04T19:03:29.777Z,ftCo_800C5CD4,main/melee/ft/kinds/ftCommon/ftCo_HammerFall:ftCo_800C5CD4,main/melee/ft/kinds/ftCommon/ftCo_HammerFall,function,current,,,,prose_or_other,,3,
fact:1fabb81e-0351-4e83-ae64-6a82349ddcf9,target:function:main/melee/gm/gmopeningmode:gm_801BF6D8,,inferred_name,A plausible original-style name is `gm_GetTitleDemoFirstPlayerSlot`.,The accessor returns the field populated by the first player-slot draw in `gm_SetupTitleDemo`; the surviving code does not independently establish the more specific camera-focus wording.,0.76,2026-09-05T15:19:15.921Z,gm_801BF6D8,main/melee/gm/gmopeningmode:gm_801BF6D8,main/melee/gm/gmopeningmode,function,current,,,,prose_or_other,,2,
fact:1fb05ffb-b0cb-410e-9378-8419db78f05c,target:function:main/melee/gm/gmmain_lib:gmMainLib_8015D8D8,,inferred_name,`gmMainLib_IsUnlockNotificationPending` is a plausible original name.,The target is the query member of the transient notification set/clear/query family and is consumed as a predicate by the pending-work scan.,0.84,2026-09-04T19:43:47.932Z,gmMainLib_8015D8D8,main/melee/gm/gmmain_lib:gmMainLib_8015D8D8,main/melee/gm/gmmain_lib,function,current,,,,prose_or_other,,2,
fact:1fbc4d54-be94-4b30-b74c-89f839738fa6,target:function:main/melee/it/kinds/itsword:itSword_UnkMotion4_Anim,,inferred_name,A plausible recovered name is itSword_Air_Anim.,"The lifecycle callback itSword_Logic12_EnteredAir explicitly changes the item to motion state 4, and the state table installs the target as that state's animation callback. Local item-callback convention uses the item prefix, semantic state, and _Anim suffix. The exact original state label remains uncertain, so this is a naming inference rather than a rename instruction.",0.86,2026-09-02T03:28:19.676Z,itSword_UnkMotion4_Anim,main/melee/it/kinds/itsword:itSword_UnkMotion4_Anim,main/melee/it/kinds/itsword,function,current,,,,prose_or_other,,2,
fact:1fbfeecf-0e45-4842-9750-95582ba1a787,target:function:main/melee/it/itzako:it_8027CBA4,,inferred_name,Likely original-style name: `itZako_Dropped`.,"The current Old Kuri, Patapata, and Octorok sources continue to call this shared helper directly from explicitly named Dropped lifecycle callbacks. Its adjacency and structural parallel with the shared Thrown helper reinforce the inferred lifecycle name.",0.78,2026-09-04T20:29:43.724Z,it_8027CBA4,main/melee/it/itzako:it_8027CBA4,main/melee/it/itzako,function,current,,,,prose_or_other,,3,
fact:1fc413ba-3e67-484d-b992-87ee7df90457,target:function:main/melee/it/kinds/itbox:itBox_UnkMotion4_Coll,,inferred_name,Likely original name: itBox_Dropped_Coll.,"The current table identifies this as state 4's collision callback, and itBox_Logic1_Dropped explicitly enters state 4. The local event-oriented callback convention therefore supports Dropped_Coll as the likely semantic name.",0.91,2026-09-04T23:17:32.429Z,itBox_UnkMotion4_Coll,main/melee/it/kinds/itbox:itBox_UnkMotion4_Coll,main/melee/it/kinds/itbox,function,current,,,,prose_or_other,,2,
fact:1fe7fe62-a5ee-4002-a12c-e718c555c039,target:function:main/melee/gm/gm_181A:fn_80181BFC,,inferred_name,"A plausible original name is `gm_CountActiveMultimanOpponents`, reflecting its count of participating, zero-Falls opponent slots during Multi-Man progression.","The relocated body remains a read-only count of active opponent slots, although no preserved developer symbol establishes the exact spelling.",0.84,2026-09-05T15:15:48.412Z,fn_80181BFC,main/melee/gm/gm_181A:fn_80181BFC,main/melee/gm/gm_181A,function,current,,,,prose_or_other,,1,
fact:1feda02c-fc13-458f-a065-ddbd5731ef83,target:function:main/melee/ft/ft_0D31:ftCo_800D3BC8,,inferred_name,ftCo_DeadDown_Enter,The current function remains the lower-boundary state initializer immediately associated with the named DeadDown animation and camera callbacks.,0.9,2026-09-04T18:48:24.740Z,ftCo_800D3BC8,main/melee/ft/ft_0D31:ftCo_800D3BC8,main/melee/ft/ft_0D31,function,current,,,,bare_identifier,ftCo_DeadDown_Enter,1,
fact:2006ff5d-e22b-4170-9b21-45d31fa8f757,target:function:main/melee/gr/grtdonkey:grTDonkey_8022022C,,inferred_name,grTDonkey_OnInit,"The function occupies the TDonkey StageData initialization slot and has the same `Ground_InitTargetStage` function-pointer handoff shape as the corresponding Captain Falcon callback, which is explicitly named `grTCaptain_OnInit`. Applying that established sibling convention makes `grTDonkey_OnInit` the most plausible original name.",0.96,2026-09-02T07:21:56.144Z,grTDonkey_8022022C,main/melee/gr/grtdonkey:grTDonkey_8022022C,main/melee/gr/grtdonkey,function,current,,,,bare_identifier,grTDonkey_OnInit,2,
fact:2007568c-4e97-4b52-a84d-d539d14f5888,target:function:main/melee/ft/ftaction:ftAction_80071FC8,,inferred_name,Likely original-style name: ftAction_PseudoRandomSFX.,"The current translation unit retains the `ftAction_` prefix for this command-handler family, and the target still exclusively decodes `pseudo_random_sfx_0` and `pseudo_random_sfx_1` payload views to select and dispatch a sound candidate pseudo-randomly. The semantic suffix remains inferred because no original symbol is preserved.",0.86,2026-09-04T22:38:44.129Z,ftAction_80071FC8,main/melee/ft/ftaction:ftAction_80071FC8,main/melee/ft/ftaction,function,current,,,,prose_or_other,,2,
fact:2025ca19-3b4c-4ff8-a7fd-62f1a64daefb,target:function:main/melee/ft/kinds/ftCaptain/ftcaptainspecialhi:ftCa_SpecialLw_800E550C,,inferred_name,Likely `ftCa_SpecialHiCatch_UpdatePosition`.,"The function belongs to Captain Falcon's SpecialHi implementation, is installed during SpecialHiCatch, and updates Captain Falcon's position from the captured victim. The proposed name follows the unit's `ftCa_SpecialHiCatch_` state-prefix convention and describes the demonstrated operation, though the exact original wording is not recoverable.",0.76,2026-09-02T05:13:47.030Z,ftCa_SpecialLw_800E550C,main/melee/ft/kinds/ftCaptain/ftcaptainspecialhi:ftCa_SpecialLw_800E550C,main/melee/ft/kinds/ftCaptain/ftcaptainspecialhi,function,current,,,,prose_or_other,,2,
fact:2040fe22-135a-4a70-98be-b8647698d234,target:function:main/melee/gm/gmresult:fn_8017556C,,inferred_name,Likely original-style name: `gmResultSetPlayerScoreText`.,The helper formats and styles an already-created player's score line rather than creating the HSD_Text object; no surviving symbol confirms the exact spelling.,0.65,2026-09-04T19:43:43.781Z,fn_8017556C,main/melee/gm/gmresult:fn_8017556C,main/melee/gm/gmresult,function,current,,,,prose_or_other,,2,
fact:20451614-a37a-4f7d-a120-9171dcf348f3,target:function:main/melee/it/kinds/itoldkuri:itOldkuri_UnkMotion0_Phys,,inferred_name,itOldkuri_Wait_Phys,"Motion 0 has no animation, and its physics callback only services a countdown until locomotion begins. Landing callbacks initialize that countdown immediately before returning to motion 0, making “Wait” the most plausible local state name, though no original symbol evidence confirms it.",0.8,2026-09-02T02:04:59.788Z,itOldkuri_UnkMotion0_Phys,main/melee/it/kinds/itoldkuri:itOldkuri_UnkMotion0_Phys,main/melee/it/kinds/itoldkuri,function,current,,,,bare_identifier,itOldkuri_Wait_Phys,2,
fact:2048fc1d-0cac-4733-8ac5-4a83d464cc76,target:function:main/melee/ft/kinds/ftKirby/ftkirbyspecialfox:ftKb_SpecialNFx_800FDEB4,,inferred_name,Likely original name: `ftKb_SpecialNFx_ClearBlaster`.,The item cleanup switch invokes named `ftFx_SpecialN_ClearBlaster` for native Blasters and this target for corresponding Kirby Blasters; both clear the fighter's tracked Blaster reference.,0.97,2026-09-04T19:16:42.293Z,ftKb_SpecialNFx_800FDEB4,main/melee/ft/kinds/ftKirby/ftkirbyspecialfox:ftKb_SpecialNFx_800FDEB4,main/melee/ft/kinds/ftKirby/ftkirbyspecialfox,function,current,,,,prose_or_other,,2,
fact:20506434-a7bf-4e92-a4f1-4ab28d5bbc65,target:data:main/melee/it/kinds/itzeldadinfire:.data,,inferred_name,"The principal authored object in this section is plausibly named `ItemStateTable_ZeldaDinFire`, matching the identifier recovered in the current source.","The declaration at the current checkout head explicitly names the section's two-entry gameplay table `ItemStateTable_ZeldaDinFire`, preserving the standing inference while replacing its drifted citation.",0.97,2026-09-04T23:37:33.456Z,.data,main/melee/it/kinds/itzeldadinfire:.data,main/melee/it/kinds/itzeldadinfire,data,current,,,,prose_or_other,,1,
fact:20606c20-215b-42f3-8c54-f233960f4a84,target:function:main/melee/pl/plbonuslib:pl_8003D644,,inferred_name,A plausible original-style name is `plBonusLib_CheckDeathBonuses`.,At head the function remains a large `plbonuslib` death-event processor dominated by condition checks followed by indexed bonus writes. No recovered symbol provides a stronger original name.,0.66,2026-09-04T21:25:35.262Z,pl_8003D644,main/melee/pl/plbonuslib:pl_8003D644,main/melee/pl/plbonuslib,function,current,,,,prose_or_other,,2,
fact:2062f10b-c867-43bf-bcdf-6f1cd5330b5c,target:function:main/melee/db/dbitem:fn_DisableShowCoinPickupRange,,inferred_name,`db_DisableShowCoinPickupRange` is a plausible original-style name.,"The current body still disables the state returned by `db_ShowCoinPickupRange`, and nearby recovered interfaces retain the `db_` subsystem prefix. The exact prefix remains uncertain because this symmetric enable/disable pair still uses provisional `fn_` symbols.",0.72,2026-09-04T18:27:38.530Z,fn_DisableShowCoinPickupRange,main/melee/db/dbitem:fn_DisableShowCoinPickupRange,main/melee/db/dbitem,function,current,,,,prose_or_other,,1,
fact:20633fb1-e1d4-40b3-bcdd-548d7398cd02,target:data:main/melee/ft/kinds/ftSamus/ftsamusspecialn:.data,,inferred_name,A plausible original name is `chargeShotSFX`.,"The Samus array is exclusively used for Charge Shot progress sounds, while the current Mewtwo implementation calls its equivalent array `shadowBallSFX`; `chargeShotSFX` therefore follows a nearby naming convention but remains speculative.",0.78,2026-09-04T19:30:15.650Z,.data,main/melee/ft/kinds/ftSamus/ftsamusspecialn:.data,main/melee/ft/kinds/ftSamus/ftsamusspecialn,data,current,,,,prose_or_other,,2,
fact:2065013e-5464-49f0-ad49-ef27b13b9411,target:function:main/melee/ft/ftanim:ftAnim_8006F484,,inferred_name,A plausible original-style name is ftAnim_GetEndFrame.,"At the current head, the function remains a read-only end-frame accessor in the ftAnim subsystem. Its placement beside the blend-aware current-frame query and its exclusive delegation to lbGetJObjEndFrame continue to support the qualified GetEndFrame inference.",0.76,2026-09-04T18:51:22.031Z,ftAnim_8006F484,main/melee/ft/ftanim:ftAnim_8006F484,main/melee/ft/ftanim,function,current,,,,prose_or_other,,1,
fact:207dadcd-d98e-4abd-9a1d-30e39876c0ef,target:function:main/melee/gm/gmresultplayer:fn_80179854,,inferred_name,Likely `gmResultPlayer_BeginWinnerReveal`.,"The current function performs one-time setup for a transition from the broad participant display to a winner-focused Results view: it starts a darkening fade, removes losing-side objects, and enables later non-loser capture. The exact original wording remains speculative.",0.68,2026-09-04T02:19:22.248Z,fn_80179854,main/melee/gm/gmresultplayer:fn_80179854,main/melee/gm/gmresultplayer,function,current,,,,prose_or_other,,2,
fact:2098cf31-d77e-4247-b645-7256f13403ef,target:function:main/melee/gr/grrcruise:grRCruise_80200074,,inferred_name,A plausible original-style name is `grRCruise_InitDisappearingPlatforms`.,"The function initializes three identical collision-linked platform controllers, while the adjacent update and collision callback implement their timed animation, blinking, collision removal, and reset cycle. SmashWiki independently identifies timed disappearing platforms as a Rainbow Cruise mechanic. No preserved symbol establishes the exact original wording, so this remains a semantic name inference.",0.72,2026-09-02T08:00:58.004Z,grRCruise_80200074,main/melee/gr/grrcruise:grRCruise_80200074,main/melee/gr/grrcruise,function,current,,,,prose_or_other,,2,
fact:2098e16b-df94-4165-b2f4-12b367914ea6,target:function:main/melee/gm/gmregtyfall:fn_801A6868,,inferred_name,gm_ToyFall_PlayerFall_Proc,The function is installed as a process on the ToyFall demo fighter and exclusively advances that fighter's guarded downward motion. The exact authored spelling remains unrecovered.,0.76,2026-09-04T19:43:30.566Z,fn_801A6868,main/melee/gm/gmregtyfall:fn_801A6868,main/melee/gm/gmregtyfall,function,current,,,,bare_identifier,gm_ToyFall_PlayerFall_Proc,1,
